instance,subset,path,dimension,bks,bks_routes,cost,gap_pct,routes,route_gap,iterations,time,time_limit,seed,feasible,benchmark_feasible,mode,status,error,wall_time
B-n52-k7,B,cvrplib/B/B-n52-k7.vrp,52,747.0,7,747.0,0.0,7,0,113,1.004189805000351,1.0,0,True,True,clarke_wright_alns_vns,ok,,1.0743495520000579
B-n56-k7,B,cvrplib/B/B-n56-k7.vrp,56,707.0,7,714.0,0.9900990099009901,7,0,74,1.00981542000045,1.0,0,True,True,clarke_wright_alns_vns,ok,,1.0775985930004026
B-n57-k7,B,cvrplib/B/B-n57-k7.vrp,57,1153.0,7,1140.0,-1.1274934952298352,8,1,83,1.017334457999823,1.0,0,True,False,clarke_wright_alns_vns,ok,,1.081319490000169
B-n57-k9,B,cvrplib/B/B-n57-k9.vrp,57,1598.0,9,1630.0,2.002503128911139,9,0,81,1.0237870970004224,1.0,0,True,True,clarke_wright_alns_vns,ok,,1.0887738519995764
B-n63-k10,B,cvrplib/B/B-n63-k10.vrp,63,1496.0,10,1548.0,3.4759358288770055,10,0,75,1.0101086439999563,1.0,0,True,True,clarke_wright_alns_vns,ok,,1.0787326979998397
B-n64-k9,B,cvrplib/B/B-n64-k9.vrp,64,861.0,9,900.0,4.529616724738676,10,1,72,1.005612170999484,1.0,0,True,False,clarke_wright_alns_vns,ok,,1.0720030100001168
B-n66-k9,B,cvrplib/B/B-n66-k9.vrp,66,1316.0,9,1346.0,2.2796352583586628,9,0,62,1.0064184240000031,1.0,0,True,True,clarke_wright_alns_vns,ok,,1.0833589140002005
B-n67-k10,B,cvrplib/B/B-n67-k10.vrp,67,1032.0,10,1076.0,4.263565891472868,10,0,46,1.012812977000067,1.0,0,True,True,clarke_wright_alns_vns,ok,,1.0783747870000298
B-n68-k9,B,cvrplib/B/B-n68-k9.vrp,68,1272.0,9,1296.0,1.8867924528301887,9,0,40,1.0008402729999943,1.0,0,True,True,clarke_wright_alns_vns,ok,,1.0597173789992667
B-n78-k10,B,cvrplib/B/B-n78-k10.vrp,78,1221.0,10,1251.0,2.457002457002457,11,1,38,1.0001500089992987,1.0,0,True,False,clarke_wright_alns_vns,ok,,1.0636623649998
CMT1,CMT,cvrplib/CMT/CMT1.vrp,51,524.611,5,524.6111466425075,2.7952617749588282e-05,5,0,228,1.0008777289995123,1.0,0,True,True,clarke_wright_alns_vns,ok,,1.0694856230002188
CMT10,CMT,cvrplib/CMT/CMT10.vrp,200,1395.85,18,1379.5100632157316,-1.1706083593701526,17,-1,2,1.17406254099933,1.0,0,True,True,clarke_wright_alns_vns,ok,,1.241803460000483
CMT11,CMT,cvrplib/CMT/CMT11.vrp,121,1042.12,7,1051.5258109728836,0.9025650570839949,7,0,16,1.0644478960002743,1.0,0,True,True,clarke_wright_alns_vns,ok,,1.1274980560001495
CMT12,CMT,cvrplib/CMT/CMT12.vrp,101,819.558,10,821.9988601083345,0.29782640256510273,10,0,13,1.0268034399996395,1.0,0,True,True,clarke_wright_alns_vns,ok,,1.092694369000128
CMT13,CMT,cvrplib/CMT/CMT13.vrp,121,1541.14,11,1051.5258109728836,-31.769611393326784,7,-4,16,1.0083714869997493,1.0,0,True,True,clarke_wright_alns_vns,ok,,1.0676853710001524
CMT14,CMT,cvrplib/CMT/CMT14.vrp,101,866.365,11,821.9988601083345,-5.12095247287985,10,-1,13,1.0025061769993044,1.0,0,True,True,clarke_wright_alns_vns,ok,,1.064685632999499
CMT2,CMT,cvrplib/CMT/CMT2.vrp,76,835.262,10,857.2622352537248,2.6339322576299287,10,0,60,1.006842045000667,1.0,0,True,True,clarke_wright_alns_vns,ok,,1.0665895319998526
CMT3,CMT,cvrplib/CMT/CMT3.vrp,101,826.137,8,862.5041917296159,4.402077588779575,8,0,17,1.0090798129995164,1.0,0,True,True,clarke_wright_alns_vns,ok,,1.072892414999842
CMT4,CMT,cvrplib/CMT/CMT4.vrp,151,1028.42,12,1078.7825709796102,4.897082026760483,12,0,4,1.1218538590001117,1.0,0,True,True,clarke_wright_alns_vns,ok,,1.1874357520000558
CMT6,CMT,cvrplib/CMT/CMT6.vrp,51,555.43,6,524.6111466425075,-5.5486475987059505,5,-1,225,1.0054372680006054,1.0,0,True,True,clarke_wright_alns_vns,ok,,1.0728350540002793
CMT5,CMT,cvrplib/CMT/CMT5.vrp,200,1291.289144,16,1379.5100632157316,6.832003476963449,17,1,2,1.2298007879999204,1.0,0,True,False,clarke_wright_alns_vns,ok,,1.2982717570002933
CMT7,CMT,cvrplib/CMT/CMT7.vrp,76,909.675,11,865.1727771364054,-4.892101339884521,10,-1,58,1.0153102489994126,1.0,0,True,True,clarke_wright_alns_vns,ok,,1.081933239999671
CMT8,CMT,cvrplib/CMT/CMT8.vrp,101,865.945,9,862.5041917296159,-0.3973472068531137,8,-1,18,1.0125179699998625,1.0,0,True,True,clarke_wright_alns_vns,ok,,1.0738632700004018
E-n101-k14,E,cvrplib/E/E-n101-k14.vrp,101,1067.0,14,1095.0,2.6241799437675724,14,0,22,1.0643155400002797,1.0,0,True,True,clarke_wright_alns_vns,ok,,1.1304799609997644
CMT9,CMT,cvrplib/CMT/CMT9.vrp,151,1162.55,14,1078.7825709796102,-7.205490432272997,12,-2,4,1.1348978810001427,1.0,0,True,True,clarke_wright_alns_vns,ok,,1.2097775920001368
E-n101-k8,E,cvrplib/E/E-n101-k8.vrp,101,815.0,8,840.0,3.067484662576687,8,0,19,1.006838725000307,1.0,0,True,True,clarke_wright_alns_vns,ok,,1.080521969000074
E-n22-k4,E,cvrplib/E/E-n22-k4.vrp,22,375.0,4,375.0,0.0,4,0,1385,1.0006693249997625,1.0,0,True,True,clarke_wright_alns_vns,ok,,1.0767943270002434
E-n23-k3,E,cvrplib/E/E-n23-k3.vrp,23,569.0,3,569.0,0.0,3,0,696,1.0016978579997158,1.0,0,True,True,clarke_wright_alns_vns,ok,,1.0691339099994366
E-n30-k3,E,cvrplib/E/E-n30-k3.vrp,30,534.0,3,503.0,-5.805243445692884,4,1,372,1.0008945500003392,1.0,0,True,False,clarke_wright_alns_vns,ok,,1.0660438819995761
E-n33-k4,E,cvrplib/E/E-n33-k4.vrp,33,835.0,4,835.0,0.0,4,0,428,1.0018999949998033,1.0,0,True,True,clarke_wright_alns_vns,ok,,1.0738357820000601
E-n51-k5,E,cvrplib/E/E-n51-k5.vrp,51,521.0,5,527.0,1.1516314779270633,5,0,229,1.0047969890001696,1.0,0,True,True,clarke_wright_alns_vns,ok,,1.0760271549997924
E-n76-k10,E,cvrplib/E/E-n76-k10.vrp,76,830.0,10,855.0,3.0120481927710845,11,1,65,1.004566436999994,1.0,0,True,False,clarke_wright_alns_vns,ok,,1.0729166920000353
E-n76-k14,E,cvrplib/E/E-n76-k14.vrp,76,1021.0,14,1053.0,3.1341821743388834,15,1,51,1.0350678639997568,1.0,0,True,False,clarke_wright_alns_vns,ok,,1.105780691000291
E-n76-k7,E,cvrplib/E/E-n76-k7.vrp,76,682.0,7,693.0,1.6129032258064515,7,0,45,1.028688258999864,1.0,0,True,True,clarke_wright_alns_vns,ok,,1.1009616020000976
E-n76-k8,E,cvrplib/E/E-n76-k8.vrp,76,735.0,8,743.0,1.0884353741496597,8,0,65,1.0244568220005021,1.0,0,True,True,clarke_wright_alns_vns,ok,,1.0886327289999826
F-n135-k7,F,cvrplib/F/F-n135-k7.vrp,135,1162.0,7,1183.0007264403462,1.8072914320435605,7,0,4,1.0009731629997987,1.0,0,True,True,clarke_wright_alns_vns,ok,,1.0652539279999473
F-n45-k4,F,cvrplib/F/F-n45-k4.vrp,45,724.0,4,727.7463291782954,0.5174487815325076,4,0,142,1.0025042960005521,1.0,0,True,True,clarke_wright_alns_vns,ok,,1.0683051819996763
F-n72-k4,F,cvrplib/F/F-n72-k4.vrp,72,237.0,4,245.0,3.375527426160337,4,0,62,1.0448882130003767,1.0,0,True,True,clarke_wright_alns_vns,ok,,1.1172764250004548
M-n101-k10,M,cvrplib/M/M-n101-k10.vrp,101,820.0,10,821.0,0.12195121951219512,10,0,15,1.0442983729999469,1.0,0,True,True,clarke_wright_alns_vns,ok,,1.108439365999402
M-n121-k7,M,cvrplib/M/M-n121-k7.vrp,121,1034.0,7,1043.0,0.8704061895551257,7,0,15,1.0067739129999609,1.0,0,True,True,clarke_wright_alns_vns,ok,,1.077506884000286
M-n151-k12,M,cvrplib/M/M-n151-k12.vrp,151,1015.0,12,1092.0,7.586206896551724,12,0,4,1.2211226689996693,1.0,0,True,True,clarke_wright_alns_vns,ok,,1.291727312999683
M-n200-k16,M,cvrplib/M/M-n200-k16.vrp,200,1274.0,16,1357.0,6.5149136577708004,17,1,2,1.2150560960008079,1.0,0,True,False,clarke_wright_alns_vns,ok,,1.2834777259995462
M-n200-k17,M,cvrplib/M/M-n200-k17.vrp,200,1275.0,17,1357.0,6.431372549019608,17,0,2,1.1831171169997106,1.0,0,True,True,clarke_wright_alns_vns,ok,,1.254414042999997
P-n101-k4,P,cvrplib/P/P-n101-k4.vrp,101,681.0,4,701.0,2.936857562408223,4,0,18,1.0047819189994698,1.0,0,True,True,clarke_wright_alns_vns,ok,,1.0739173299998583
P-n16-k8,P,cvrplib/P/P-n16-k8.vrp,16,450.0,8,450.0,0.0,8,0,2555,1.0003525530000843,1.0,0,True,True,clarke_wright_alns_vns,ok,,1.0685340069994709
P-n19-k2,P,cvrplib/P/P-n19-k2.vrp,19,212.0,2,212.0,0.0,2,0,2416,1.0001225079995493,1.0,0,True,True,clarke_wright_alns_vns,ok,,1.0576280400000542
P-n20-k2,P,cvrplib/P/P-n20-k2.vrp,20,216.0,2,216.0,0.0,2,0,2084,1.0001868740000646,1.0,0,True,True,clarke_wright_alns_vns,ok,,1.0635565439997663
P-n21-k2,P,cvrplib/P/P-n21-k2.vrp,21,211.0,2,211.0,0.0,2,0,1509,1.0002411499999653,1.0,0,True,True,clarke_wright_alns_vns,ok,,1.0680040919996827
P-n22-k2,P,cvrplib/P/P-n22-k2.vrp,22,216.0,2,216.0,0.0,2,0,1613,1.0001416100003553,1.0,0,True,True,clarke_wright_alns_vns,ok,,1.0699130579996563
P-n22-k8,P,cvrplib/P/P-n22-k8.vrp,22,603.0,8,590.0,-2.155887230514096,9,1,994,1.0006323339994196,1.0,0,True,False,clarke_wright_alns_vns,ok,,1.0676414749996184
P-n23-k8,P,cvrplib/P/P-n23-k8.vrp,23,529.0,8,529.0,0.0,8,0,1138,1.0001160679994427,1.0,0,True,True,clarke_wright_alns_vns,ok,,1.0767438299999412
P-n40-k5,P,cvrplib/P/P-n40-k5.vrp,40,458.0,5,458.0,0.0,5,0,245,1.001306365000346,1.0,0,True,True,clarke_wright_alns_vns,ok,,1.0757110570002624
P-n45-k5,P,cvrplib/P/P-n45-k5.vrp,45,510.0,5,510.0,0.0,5,0,217,1.0015280239995263,1.0,0,True,True,clarke_wright_alns_vns,ok,,1.071423352000238
P-n50-k10,P,cvrplib/P/P-n50-k10.vrp,50,696.0,10,700.0,0.5747126436781609,10,0,170,1.001244750999831,1.0,0,True,True,clarke_wright_alns_vns,ok,,1.06693008000002
P-n50-k7,P,cvrplib/P/P-n50-k7.vrp,50,554.0,7,558.0,0.7220216606498195,7,0,139,1.0108069349998914,1.0,0,True,True,clarke_wright_alns_vns,ok,,1.0784012089998214
P-n50-k8,P,cvrplib/P/P-n50-k8.vrp,50,631.0,8,636.0,0.7923930269413629,9,1,151,1.0076469910000014,1.0,0,True,False,clarke_wright_alns_vns,ok,,1.0725023340000917
P-n51-k10,P,cvrplib/P/P-n51-k10.vrp,51,741.0,10,746.0,0.6747638326585695,11,1,153,1.0016332189998138,1.0,0,True,False,clarke_wright_alns_vns,ok,,1.065502801000548
P-n55-k10,P,cvrplib/P/P-n55-k10.vrp,55,694.0,10,702.0,1.1527377521613833,10,0,100,1.0034080949999407,1.0,0,True,True,clarke_wright_alns_vns,ok,,1.0722175420005442
P-n55-k15,P,cvrplib/P/P-n55-k15.vrp,55,989.0,15,945.0,-4.448938321536906,16,1,110,1.0009591079997335,1.0,0,True,False,clarke_wright_alns_vns,ok,,1.066307477999544
P-n55-k7,P,cvrplib/P/P-n55-k7.vrp,55,568.0,7,577.0,1.584507042253521,7,0,94,1.0024897129997044,1.0,0,True,True,clarke_wright_alns_vns,ok,,1.0747674330004884
P-n55-k8,P,cvrplib/P/P-n55-k8.vrp,55,588.0,8,576.0,-2.0408163265306123,7,-1,136,1.0016053570006989,1.0,0,True,True,clarke_wright_alns_vns,ok,,1.072402752999551
P-n60-k10,P,cvrplib/P/P-n60-k10.vrp,60,744.0,10,744.0,0.0,10,0,99,1.0027390940003897,1.0,0,True,True,clarke_wright_alns_vns,ok,,1.0651969870004905
P-n60-k15,P,cvrplib/P/P-n60-k15.vrp,60,968.0,15,977.0,0.9297520661157025,15,0,91,1.0129278770000383,1.0,0,True,True,clarke_wright_alns_vns,ok,,1.080837753999731
P-n65-k10,P,cvrplib/P/P-n65-k10.vrp,65,792.0,10,816.0,3.0303030303030303,10,0,69,1.025437219000196,1.0,0,True,True,clarke_wright_alns_vns,ok,,1.0911062819996005
P-n70-k10,P,cvrplib/P/P-n70-k10.vrp,70,827.0,10,844.0,2.0556227327690446,10,0,69,1.0138788360000035,1.0,0,True,True,clarke_wright_alns_vns,ok,,1.0730039279997072
P-n76-k4,P,cvrplib/P/P-n76-k4.vrp,76,593.0,4,620.0,4.5531197301854975,4,0,72,1.0017461830002503,1.0,0,True,True,clarke_wright_alns_vns,ok,,1.0628144199999952
P-n76-k5,P,cvrplib/P/P-n76-k5.vrp,76,627.0,5,631.0,0.6379585326953748,5,0,70,1.0158481929993286,1.0,0,True,True,clarke_wright_alns_vns,ok,,1.080059077000442
X-n1001-k43,X,cvrplib/X/X-n1001-k43.vrp,1001,72355.0,43,77183.0,6.672655656139866,43,0,1,1.033043328000531,1.0,0,True,True,clarke_wright_alns_vns,ok,,1.1489796280002338
X-n101-k25,X,cvrplib/X/X-n101-k25.vrp,101,27591.0,26,28425.0,3.0227248015657278,27,1,16,1.0279175570003645,1.0,0,True,False,clarke_wright_alns_vns,ok,,1.098244879000049
X-n106-k14,X,cvrplib/X/X-n106-k14.vrp,106,26362.0,14,26874.0,1.942189515211289,14,0,5,1.0514372350007761,1.0,0,True,True,clarke_wright_alns_vns,ok,,1.1118175960000372
X-n110-k13,X,cvrplib/X/X-n110-k13.vrp,110,14971.0,13,15523.0,3.6871284483334446,13,0,9,1.0516696029999366,1.0,0,True,True,clarke_wright_alns_vns,ok,,1.1100495619994035
X-n115-k10,X,cvrplib/X/X-n115-k10.vrp,115,12747.0,10,13451.0,5.522868125833529,11,1,9,1.0287770750001073,1.0,0,True,False,clarke_wright_alns_vns,ok,,1.0871455060005246
X-n120-k6,X,cvrplib/X/X-n120-k6.vrp,120,13332.0,6,14250.0,6.885688568856886,6,0,6,1.1863859249997404,1.0,0,True,True,clarke_wright_alns_vns,ok,,1.250759669999752
X-n125-k30,X,cvrplib/X/X-n125-k30.vrp,125,55539.0,30,57520.0,3.5668629251516952,31,1,7,1.1129185729996607,1.0,0,True,False,clarke_wright_alns_vns,ok,,1.1737931049992767
X-n129-k18,X,cvrplib/X/X-n129-k18.vrp,129,28940.0,18,30088.0,3.9668279198341394,18,0,9,1.16378101600003,1.0,0,True,True,clarke_wright_alns_vns,ok,,1.2229978770001253
X-n134-k13,X,cvrplib/X/X-n134-k13.vrp,134,10916.0,13,11408.0,4.507145474532796,14,1,10,1.2747902629998862,1.0,0,True,False,clarke_wright_alns_vns,ok,,1.343617529999392
X-n139-k10,X,cvrplib/X/X-n139-k10.vrp,139,13590.0,10,14386.0,5.857247976453275,10,0,6,1.0992978409994976,1.0,0,True,True,clarke_wright_alns_vns,ok,,1.166803090999565
X-n143-k7,X,cvrplib/X/X-n143-k7.vrp,143,15700.0,7,17433.0,11.038216560509555,7,0,6,1.045087317999787,1.0,0,True,True,clarke_wright_alns_vns,ok,,1.1148871430004874
X-n148-k46,X,cvrplib/X/X-n148-k46.vrp,148,43448.0,47,44347.0,2.069140121524581,47,0,5,1.076640129000225,1.0,0,True,True,clarke_wright_alns_vns,ok,,1.142827383000622
X-n153-k22,X,cvrplib/X/X-n153-k22.vrp,153,21220.0,23,22479.0,5.933081998114986,25,2,5,1.1843197919997692,1.0,0,True,False,clarke_wright_alns_vns,ok,,1.2553194949996396
X-n157-k13,X,cvrplib/X/X-n157-k13.vrp,157,16876.0,13,17641.0,4.533064707276606,13,0,1,1.4271494730000995,1.0,0,True,True,clarke_wright_alns_vns,ok,,1.4925909399999
X-n162-k11,X,cvrplib/X/X-n162-k11.vrp,162,14138.0,11,15264.0,7.964351393407837,11,0,4,1.2084487559995978,1.0,0,True,True,clarke_wright_alns_vns,ok,,1.278561403999447
X-n167-k10,X,cvrplib/X/X-n167-k10.vrp,167,20557.0,10,21716.0,5.637982195845697,10,0,3,1.1020419000005859,1.0,0,True,True,clarke_wright_alns_vns,ok,,1.1657897400000365
X-n172-k51,X,cvrplib/X/X-n172-k51.vrp,172,45607.0,53,47687.0,4.560703400793738,56,3,3,1.157703760000004,1.0,0,True,False,clarke_wright_alns_vns,ok,,1.2264218589998563
X-n176-k26,X,cvrplib/X/X-n176-k26.vrp,176,47812.0,26,51182.0,7.048439722245462,28,2,3,1.2738416280008096,1.0,0,True,False,clarke_wright_alns_vns,ok,,1.3238609519994498
X-n186-k15,X,cvrplib/X/X-n186-k15.vrp,186,24145.0,15,25391.0,5.160488714019466,15,0,1,1.5376802729997507,1.0,0,True,True,clarke_wright_alns_vns,ok,,1.6055783669999073
X-n190-k8,X,cvrplib/X/X-n190-k8.vrp,190,16980.0,8,17876.0,5.276796230859835,8,0,4,1.0168026920000557,1.0,0,True,True,clarke_wright_alns_vns,ok,,1.0848458359996584
X-n181-k23,X,cvrplib/X/X-n181-k23.vrp,181,25569.0,23,26149.0,2.268371856545035,23,0,1,3.7291401100001167,1.0,0,True,True,clarke_wright_alns_vns,ok,,3.7922449520001464
X-n195-k51,X,cvrplib/X/X-n195-k51.vrp,195,44225.0,53,45516.0,2.919163369135105,54,1,5,1.4743173750002825,1.0,0,True,False,clarke_wright_alns_vns,ok,,1.5359343680001984
X-n200-k36,X,cvrplib/X/X-n200-k36.vrp,200,58578.0,36,61796.0,5.493529994195773,38,2,1,1.585916048999934,1.0,0,True,False,clarke_wright_alns_vns,ok,,1.650819985000453
X-n204-k19,X,cvrplib/X/X-n204-k19.vrp,204,19565.0,19,21260.0,8.663429593662151,19,0,11,1.0451085820004664,1.0,0,True,True,clarke_wright_alns_vns,ok,,1.1097223239994491
X-n209-k16,X,cvrplib/X/X-n209-k16.vrp,209,30656.0,16,32510.0,6.047755741127349,16,0,9,1.111813080000502,1.0,0,True,True,clarke_wright_alns_vns,ok,,1.1758359189998373
X-n214-k11,X,cvrplib/X/X-n214-k11.vrp,214,10856.0,11,12077.0,11.247236551215918,12,1,10,1.1988644490002116,1.0,0,True,False,clarke_wright_alns_vns,ok,,1.2622120030000588
X-n219-k73,X,cvrplib/X/X-n219-k73.vrp,219,117595.0,73,118364.0,0.6539393681704154,73,0,13,1.0466397279997182,1.0,0,True,True,clarke_wright_alns_vns,ok,,1.112422567000067
X-n223-k34,X,cvrplib/X/X-n223-k34.vrp,223,40437.0,34,42138.0,4.20654351212998,35,1,14,1.1642655389996435,1.0,0,True,False,clarke_wright_alns_vns,ok,,1.2412214559999484
X-n228-k23,X,cvrplib/X/X-n228-k23.vrp,228,25742.0,23,27170.0,5.5473545179084764,25,2,9,1.104742370999702,1.0,0,True,False,clarke_wright_alns_vns,ok,,1.1792422400003488
X-n233-k16,X,cvrplib/X/X-n233-k16.vrp,233,19230.0,17,20368.0,5.917836713468539,17,0,5,1.0217459250006868,1.0,0,True,True,clarke_wright_alns_vns,ok,,1.0907832270004292
X-n237-k14,X,cvrplib/X/X-n237-k14.vrp,237,27042.0,14,29837.0,10.335773981214407,14,0,6,1.0454902940000466,1.0,0,True,True,clarke_wright_alns_vns,ok,,1.1157005989998652
X-n242-k48,X,cvrplib/X/X-n242-k48.vrp,242,82751.0,48,84872.0,2.563111019806407,49,1,13,1.0954734489996554,1.0,0,True,False,clarke_wright_alns_vns,ok,,1.1583665269999983
X-n247-k50,X,cvrplib/X/X-n247-k50.vrp,247,37274.0,51,40917.0,9.773568707409991,56,5,5,1.0251076019994798,1.0,0,True,False,clarke_wright_alns_vns,ok,,1.1013261039997815
X-n251-k28,X,cvrplib/X/X-n251-k28.vrp,251,38684.0,28,40644.0,5.066694240512874,28,0,18,1.0418084580005598,1.0,0,True,True,clarke_wright_alns_vns,ok,,1.113254548000441
X-n256-k16,X,cvrplib/X/X-n256-k16.vrp,256,18839.0,16,20788.0,10.34555974308615,17,1,7,1.224391987000672,1.0,0,True,False,clarke_wright_alns_vns,ok,,1.2958412309999403
X-n261-k13,X,cvrplib/X/X-n261-k13.vrp,261,26558.0,13,28735.0,8.19715340010543,13,0,8,1.263770809999187,1.0,0,True,True,clarke_wright_alns_vns,ok,,1.3306480820001525
X-n266-k58,X,cvrplib/X/X-n266-k58.vrp,266,75478.0,58,78550.0,4.0700601499774764,61,3,6,1.012865499000327,1.0,0,True,False,clarke_wright_alns_vns,ok,,1.085796475999814
X-n270-k35,X,cvrplib/X/X-n270-k35.vrp,270,35291.0,36,37148.0,5.261964806891275,37,1,9,1.1147429900001953,1.0,0,True,False,clarke_wright_alns_vns,ok,,1.1840373969998836
X-n275-k28,X,cvrplib/X/X-n275-k28.vrp,275,21245.0,28,22471.0,5.770769592845375,28,0,8,1.1257199430001492,1.0,0,True,True,clarke_wright_alns_vns,ok,,1.1909160790000897
X-n280-k17,X,cvrplib/X/X-n280-k17.vrp,280,33503.0,17,36281.0,8.291794764647943,17,0,6,1.014850769000077,1.0,0,True,True,clarke_wright_alns_vns,ok,,1.084898221000003
X-n284-k15,X,cvrplib/X/X-n284-k15.vrp,284,20226.0,15,22218.0,9.84870958172649,15,0,5,1.200096055999893,1.0,0,True,True,clarke_wright_alns_vns,ok,,1.2815080479995231
X-n289-k60,X,cvrplib/X/X-n289-k60.vrp,289,95151.0,61,98219.0,3.22434866685584,64,3,7,1.1957355610002196,1.0,0,True,False,clarke_wright_alns_vns,ok,,1.2663541949996215
X-n294-k50,X,cvrplib/X/X-n294-k50.vrp,294,47161.0,51,48474.0,2.784080066156358,52,1,10,1.0302383350008313,1.0,0,True,False,clarke_wright_alns_vns,ok,,1.0992275500002506
X-n298-k31,X,cvrplib/X/X-n298-k31.vrp,298,34231.0,31,36124.0,5.53007507814554,32,1,8,1.0189698080002927,1.0,0,True,False,clarke_wright_alns_vns,ok,,1.0871284859995285
X-n303-k21,X,cvrplib/X/X-n303-k21.vrp,303,21736.0,21,23640.0,8.75966139124034,21,0,7,1.1415148639998733,1.0,0,True,True,clarke_wright_alns_vns,ok,,1.2145993049998651
X-n308-k13,X,cvrplib/X/X-n308-k13.vrp,308,25859.0,13,28414.0,9.880505820023975,13,0,6,1.3086435140003232,1.0,0,True,True,clarke_wright_alns_vns,ok,,1.3843262379996304
X-n313-k71,X,cvrplib/X/X-n313-k71.vrp,313,94043.0,72,97814.0,4.009867826419829,75,3,4,1.0901625719998265,1.0,0,True,False,clarke_wright_alns_vns,ok,,1.1691050560002623
X-n317-k53,X,cvrplib/X/X-n317-k53.vrp,317,78355.0,53,79651.0,1.6540105928147535,53,0,6,1.0056215300000986,1.0,0,True,True,clarke_wright_alns_vns,ok,,1.077681009999651
X-n322-k28,X,cvrplib/X/X-n322-k28.vrp,322,29834.0,28,31751.0,6.425554736207012,29,1,7,1.0131090499999118,1.0,0,True,False,clarke_wright_alns_vns,ok,,1.0932821129999866
X-n327-k20,X,cvrplib/X/X-n327-k20.vrp,327,27532.0,20,29920.0,8.673543513003052,20,0,4,1.1541010379996806,1.0,0,True,True,clarke_wright_alns_vns,ok,,1.229353020000417
X-n331-k15,X,cvrplib/X/X-n331-k15.vrp,331,31102.0,15,33858.0,8.861166484470452,15,0,5,1.0471656809995693,1.0,0,True,True,clarke_wright_alns_vns,ok,,1.114479683999889
X-n336-k84,X,cvrplib/X/X-n336-k84.vrp,336,139111.0,86,144890.0,4.154236544917368,90,4,6,1.0442925520001154,1.0,0,True,False,clarke_wright_alns_vns,ok,,1.1170171809999374
X-n344-k43,X,cvrplib/X/X-n344-k43.vrp,344,42050.0,43,44599.0,6.061831153388822,44,1,6,1.218596728999728,1.0,0,True,False,clarke_wright_alns_vns,ok,,1.2927258929994423
X-n351-k40,X,cvrplib/X/X-n351-k40.vrp,351,25896.0,40,26990.0,4.224590670373803,41,1,8,1.0885373219998655,1.0,0,True,False,clarke_wright_alns_vns,ok,,1.1632326530007049
X-n359-k29,X,cvrplib/X/X-n359-k29.vrp,359,51505.0,29,53615.0,4.096689641782351,29,0,4,1.0189120439999897,1.0,0,True,True,clarke_wright_alns_vns,ok,,1.099761309999849
X-n367-k17,X,cvrplib/X/X-n367-k17.vrp,367,22814.0,17,25255.0,10.699570439203999,18,1,4,1.5019198360005248,1.0,0,True,False,clarke_wright_alns_vns,ok,,1.573479345999658
X-n376-k94,X,cvrplib/X/X-n376-k94.vrp,376,147713.0,94,149358.0,1.1136460568805724,94,0,5,1.2652156670001204,1.0,0,True,True,clarke_wright_alns_vns,ok,,1.3411337389998153
X-n384-k52,X,cvrplib/X/X-n384-k52.vrp,384,65940.0,53,69271.0,5.051562026084319,54,1,4,1.0140136509999138,1.0,0,True,False,clarke_wright_alns_vns,ok,,1.0826768320002884
X-n393-k38,X,cvrplib/X/X-n393-k38.vrp,393,38260.0,38,40773.0,6.568217459487716,39,1,5,1.226329973999782,1.0,0,True,False,clarke_wright_alns_vns,ok,,1.3023374230006084
X-n401-k29,X,cvrplib/X/X-n401-k29.vrp,401,66154.0,29,68673.0,3.8077818423678087,29,0,4,1.0166141690006043,1.0,0,True,True,clarke_wright_alns_vns,ok,,1.0883700559998033
X-n411-k19,X,cvrplib/X/X-n411-k19.vrp,411,19712.0,19,22057.0,11.896306818181818,19,0,4,1.5146890579999308,1.0,0,True,True,clarke_wright_alns_vns,ok,,1.5982657439999457
X-n420-k130,X,cvrplib/X/X-n420-k130.vrp,420,107798.0,130,112713.0,4.559453793205811,135,5,7,1.2364413119994424,1.0,0,True,False,clarke_wright_alns_vns,ok,,1.3116096869998728
X-n429-k61,X,cvrplib/X/X-n429-k61.vrp,429,65449.0,62,68598.0,4.811379853015325,63,1,4,1.7005315850001352,1.0,0,True,False,clarke_wright_alns_vns,ok,,1.7703003110000282
X-n439-k37,X,cvrplib/X/X-n439-k37.vrp,439,36391.0,37,38773.0,6.545574455222446,37,0,4,1.3648323060006078,1.0,0,True,True,clarke_wright_alns_vns,ok,,1.4443467450000753
X-n459-k26,X,cvrplib/X/X-n459-k26.vrp,459,24139.0,26,26046.0,7.90007871079995,27,1,4,1.5331802029995742,1.0,0,True,False,clarke_wright_alns_vns,ok,,1.6062516950005374
X-n449-k29,X,cvrplib/X/X-n449-k29.vrp,449,55233.0,29,58475.0,5.869679358354607,30,1,5,1.8265730220000478,1.0,0,True,False,clarke_wright_alns_vns,ok,,1.9017788299997846
X-n469-k138,X,cvrplib/X/X-n469-k138.vrp,469,221824.0,139,235402.0,6.121068955568378,149,10,3,1.1392459190001318,1.0,0,True,False,clarke_wright_alns_vns,ok,,1.2135329920001823
X-n480-k70,X,cvrplib/X/X-n480-k70.vrp,480,89449.0,70,93316.0,4.323133852809981,72,2,4,1.3584563179992983,1.0,0,True,False,clarke_wright_alns_vns,ok,,1.4448186199997508
X-n491-k59,X,cvrplib/X/X-n491-k59.vrp,491,66483.0,59,69433.0,4.437224553645293,60,1,3,1.0939972799997122,1.0,0,True,False,clarke_wright_alns_vns,ok,,1.1712545999998838
