instance,subset,dimension,runs,bks,bks_routes,route_gap,best_cost,best_gap_pct,mean_gap_pct,median_gap_pct,std_gap_pct,mean_cost,std_cost,mean_time,mean_iterations,best_source,reference_status
XML100_2261_04,XML,101,1,,,,19370.0,,,,0.0,19370.0,0.0,0.005034189999605587,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2261_05,XML,101,1,,,,24871.0,,,,0.0,24871.0,0.0,0.006461480000325537,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2261_06,XML,101,1,,,,23216.0,,,,0.0,23216.0,0.0,0.006395966000127373,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2261_07,XML,101,1,,,,21472.0,,,,0.0,21472.0,0.0,0.006340038999951503,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2261_08,XML,101,1,,,,19534.0,,,,0.0,19534.0,0.0,0.006165081999824906,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2261_09,XML,101,1,,,,30040.0,,,,0.0,30040.0,0.0,0.004411157000504318,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2261_10,XML,101,1,,,,30444.0,,,,0.0,30444.0,0.0,0.004914723000183585,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2261_11,XML,101,1,,,,21982.0,,,,0.0,21982.0,0.0,0.006798196000090684,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2261_12,XML,101,1,,,,15754.0,,,,0.0,15754.0,0.0,0.0057029119998333044,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2261_13,XML,101,1,,,,26061.0,,,,0.0,26061.0,0.0,0.007339794000472466,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2261_14,XML,101,1,,,,18986.0,,,,0.0,18986.0,0.0,0.004205277999972168,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2261_15,XML,101,1,,,,30906.0,,,,0.0,30906.0,0.0,0.0056615960002091015,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2261_16,XML,101,1,,,,20669.0,,,,0.0,20669.0,0.0,0.006332016000669682,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2261_17,XML,101,1,,,,25798.0,,,,0.0,25798.0,0.0,0.004756262999762839,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2261_18,XML,101,1,,,,23538.0,,,,0.0,23538.0,0.0,0.006622478000281262,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2261_19,XML,101,1,,,,23146.0,,,,0.0,23146.0,0.0,0.005951195000307052,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2261_20,XML,101,1,,,,26856.0,,,,0.0,26856.0,0.0,0.005919762999837985,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2261_21,XML,101,1,,,,24553.0,,,,0.0,24553.0,0.0,0.005204991000027803,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2261_22,XML,101,1,,,,24913.0,,,,0.0,24913.0,0.0,0.007234982000227319,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2261_23,XML,101,1,,,,18090.0,,,,0.0,18090.0,0.0,0.004857984999944165,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2261_24,XML,101,1,,,,28383.0,,,,0.0,28383.0,0.0,0.006803557999774057,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2261_25,XML,101,1,,,,19312.0,,,,0.0,19312.0,0.0,0.006080496999857132,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2261_26,XML,101,1,,,,29418.0,,,,0.0,29418.0,0.0,0.006023289000040677,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2262_01,XML,101,1,,,,13053.0,,,,0.0,13053.0,0.0,0.00603070499983005,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2262_02,XML,101,1,,,,18156.0,,,,0.0,18156.0,0.0,0.004296766999686952,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2262_03,XML,101,1,,,,15685.0,,,,0.0,15685.0,0.0,0.005480585999976029,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2262_04,XML,101,1,,,,14137.0,,,,0.0,14137.0,0.0,0.0061836519998905715,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2262_05,XML,101,1,,,,16411.0,,,,0.0,16411.0,0.0,0.004713348999757727,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2262_06,XML,101,1,,,,15196.0,,,,0.0,15196.0,0.0,0.0058622070000637905,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2262_07,XML,101,1,,,,15589.0,,,,0.0,15589.0,0.0,0.005260399000690086,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2262_08,XML,101,1,,,,16419.0,,,,0.0,16419.0,0.0,0.006525820999740972,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2262_09,XML,101,1,,,,15371.0,,,,0.0,15371.0,0.0,0.006234223999854294,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2262_10,XML,101,1,,,,20413.0,,,,0.0,20413.0,0.0,0.006098528000620718,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2262_11,XML,101,1,,,,13222.0,,,,0.0,13222.0,0.0,0.004357949000223016,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2262_12,XML,101,1,,,,14026.0,,,,0.0,14026.0,0.0,0.004711454000243975,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2262_13,XML,101,1,,,,11653.0,,,,0.0,11653.0,0.0,0.006546423000145296,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2262_14,XML,101,1,,,,12948.0,,,,0.0,12948.0,0.0,0.006165135000628652,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2262_15,XML,101,1,,,,16494.0,,,,0.0,16494.0,0.0,0.006262056000196026,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2262_16,XML,101,1,,,,14902.0,,,,0.0,14902.0,0.0,0.004346162999354419,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2262_17,XML,101,1,,,,15119.0,,,,0.0,15119.0,0.0,0.0064934349993563956,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2262_18,XML,101,1,,,,19241.0,,,,0.0,19241.0,0.0,0.004841766000026837,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2262_19,XML,101,1,,,,17160.0,,,,0.0,17160.0,0.0,0.005651157000102103,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2262_20,XML,101,1,,,,14808.0,,,,0.0,14808.0,0.0,0.0041706530000737985,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2262_21,XML,101,1,,,,17027.0,,,,0.0,17027.0,0.0,0.005817623000439198,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2262_22,XML,101,1,,,,15351.0,,,,0.0,15351.0,0.0,0.004329492000579194,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2262_23,XML,101,1,,,,14473.0,,,,0.0,14473.0,0.0,0.004353712000011001,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2262_24,XML,101,1,,,,18362.0,,,,0.0,18362.0,0.0,0.004442444999767758,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2262_25,XML,101,1,,,,22299.0,,,,0.0,22299.0,0.0,0.004831002000173612,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2262_26,XML,101,1,,,,8777.0,,,,0.0,8777.0,0.0,0.005904285999349668,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2263_01,XML,101,1,,,,8895.0,,,,0.0,8895.0,0.0,0.005490495999765699,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2263_02,XML,101,1,,,,14035.0,,,,0.0,14035.0,0.0,0.0045034290005787625,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2263_03,XML,101,1,,,,13514.0,,,,0.0,13514.0,0.0,0.005261764000351832,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2263_04,XML,101,1,,,,10761.0,,,,0.0,10761.0,0.0,0.005638989000544825,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2263_05,XML,101,1,,,,11193.0,,,,0.0,11193.0,0.0,0.005409356000200205,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2263_06,XML,101,1,,,,11998.0,,,,0.0,11998.0,0.0,0.005194896999455523,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2263_07,XML,101,1,,,,10486.0,,,,0.0,10486.0,0.0,0.0054602629998043994,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2263_08,XML,101,1,,,,10052.0,,,,0.0,10052.0,0.0,0.005466372999762825,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2263_09,XML,101,1,,,,12179.0,,,,0.0,12179.0,0.0,0.005864699000085238,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2263_10,XML,101,1,,,,11724.0,,,,0.0,11724.0,0.0,0.004217525999592908,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2263_11,XML,101,1,,,,9896.0,,,,0.0,9896.0,0.0,0.0056019699995886185,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2263_12,XML,101,1,,,,11357.0,,,,0.0,11357.0,0.0,0.004229656999996223,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2263_13,XML,101,1,,,,13349.0,,,,0.0,13349.0,0.0,0.005482113000653044,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2263_14,XML,101,1,,,,9452.0,,,,0.0,9452.0,0.0,0.004298594999454508,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2263_15,XML,101,1,,,,11226.0,,,,0.0,11226.0,0.0,0.006606890999137249,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2263_16,XML,101,1,,,,15105.0,,,,0.0,15105.0,0.0,0.005742239999563026,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2263_17,XML,101,1,,,,9775.0,,,,0.0,9775.0,0.0,0.0043524669999897014,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2263_18,XML,101,1,,,,7999.0,,,,0.0,7999.0,0.0,0.006034605999957421,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2263_19,XML,101,1,,,,15524.0,,,,0.0,15524.0,0.0,0.005902683999920555,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2263_20,XML,101,1,,,,14444.0,,,,0.0,14444.0,0.0,0.006169416999910027,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2263_21,XML,101,1,,,,9510.0,,,,0.0,9510.0,0.0,0.004918548999739869,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2263_22,XML,101,1,,,,13692.0,,,,0.0,13692.0,0.0,0.005466987000545487,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2263_23,XML,101,1,,,,13805.0,,,,0.0,13805.0,0.0,0.004281137000361923,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2263_24,XML,101,1,,,,10136.0,,,,0.0,10136.0,0.0,0.005511100999683549,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2263_25,XML,101,1,,,,12876.0,,,,0.0,12876.0,0.0,0.004156072000114364,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2263_26,XML,101,1,,,,10441.0,,,,0.0,10441.0,0.0,0.00453070999992633,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2264_01,XML,101,1,,,,9563.0,,,,0.0,9563.0,0.0,0.006463007000093057,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2264_02,XML,101,1,,,,9610.0,,,,0.0,9610.0,0.0,0.004845712000133062,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2264_03,XML,101,1,,,,7213.0,,,,0.0,7213.0,0.0,0.004609171000083734,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2264_04,XML,101,1,,,,8567.0,,,,0.0,8567.0,0.0,0.006453875000261178,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2264_05,XML,101,1,,,,8940.0,,,,0.0,8940.0,0.0,0.005297661999975389,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2264_06,XML,101,1,,,,8602.0,,,,0.0,8602.0,0.0,0.007641152000360307,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2264_07,XML,101,1,,,,9192.0,,,,0.0,9192.0,0.0,0.005194817000301555,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2264_08,XML,101,1,,,,9590.0,,,,0.0,9590.0,0.0,0.0040053399998214445,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2264_09,XML,101,1,,,,7433.0,,,,0.0,7433.0,0.0,0.006551377000505454,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2264_10,XML,101,1,,,,9422.0,,,,0.0,9422.0,0.0,0.004821360999812896,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2264_11,XML,101,1,,,,10048.0,,,,0.0,10048.0,0.0,0.005584050999459578,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2264_12,XML,101,1,,,,9102.0,,,,0.0,9102.0,0.0,0.004090706999704707,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2264_13,XML,101,1,,,,7966.0,,,,0.0,7966.0,0.0,0.004950249000103213,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2264_14,XML,101,1,,,,8660.0,,,,0.0,8660.0,0.0,0.00518280300002516,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2264_15,XML,101,1,,,,6695.0,,,,0.0,6695.0,0.0,0.005770268000560463,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2264_16,XML,101,1,,,,10653.0,,,,0.0,10653.0,0.0,0.006202567999935127,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2264_17,XML,101,1,,,,9213.0,,,,0.0,9213.0,0.0,0.005691624000064621,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2264_18,XML,101,1,,,,10262.0,,,,0.0,10262.0,0.0,0.0043532069994398626,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2264_19,XML,101,1,,,,13288.0,,,,0.0,13288.0,0.0,0.005112253000334022,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2264_20,XML,101,1,,,,9770.0,,,,0.0,9770.0,0.0,0.0062760299997535185,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2264_21,XML,101,1,,,,8614.0,,,,0.0,8614.0,0.0,0.005993221000608173,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2264_22,XML,101,1,,,,9237.0,,,,0.0,9237.0,0.0,0.004330824999669858,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2264_23,XML,101,1,,,,11208.0,,,,0.0,11208.0,0.0,0.004467628999918816,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2264_24,XML,101,1,,,,10838.0,,,,0.0,10838.0,0.0,0.005075837000731553,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2264_25,XML,101,1,,,,6429.0,,,,0.0,6429.0,0.0,0.00443266699949163,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2264_26,XML,101,1,,,,7571.0,,,,0.0,7571.0,0.0,0.004947130000800826,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2265_01,XML,101,1,,,,7555.0,,,,0.0,7555.0,0.0,0.005013871999835828,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2265_02,XML,101,1,,,,7393.0,,,,0.0,7393.0,0.0,0.005097233000014967,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2265_03,XML,101,1,,,,9671.0,,,,0.0,9671.0,0.0,0.006414455000594899,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2265_04,XML,101,1,,,,8119.0,,,,0.0,8119.0,0.0,0.006226683000022604,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2265_05,XML,101,1,,,,8401.0,,,,0.0,8401.0,0.0,0.004909860000225308,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2265_06,XML,101,1,,,,7673.0,,,,0.0,7673.0,0.0,0.005129232000399497,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2265_07,XML,101,1,,,,8205.0,,,,0.0,8205.0,0.0,0.006868640999527997,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2265_08,XML,101,1,,,,7360.0,,,,0.0,7360.0,0.0,0.006548316000589693,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2265_09,XML,101,1,,,,7712.0,,,,0.0,7712.0,0.0,0.004716475999885006,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2265_10,XML,101,1,,,,8261.0,,,,0.0,8261.0,0.0,0.006654616000560054,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2265_11,XML,101,1,,,,7596.0,,,,0.0,7596.0,0.0,0.004339942999649793,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2265_12,XML,101,1,,,,7766.0,,,,0.0,7766.0,0.0,0.0057336230001965305,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2265_13,XML,101,1,,,,8209.0,,,,0.0,8209.0,0.0,0.0068345760000738665,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2265_14,XML,101,1,,,,7513.0,,,,0.0,7513.0,0.0,0.005156619000445062,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2265_15,XML,101,1,,,,7257.0,,,,0.0,7257.0,0.0,0.004225910999593907,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2265_16,XML,101,1,,,,7661.0,,,,0.0,7661.0,0.0,0.006316343999969831,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2265_17,XML,101,1,,,,7160.0,,,,0.0,7160.0,0.0,0.00475903299957281,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2265_18,XML,101,1,,,,6356.0,,,,0.0,6356.0,0.0,0.006350923999889346,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2265_19,XML,101,1,,,,6907.0,,,,0.0,6907.0,0.0,0.004244102000484418,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2265_20,XML,101,1,,,,7892.0,,,,0.0,7892.0,0.0,0.0066193709999424755,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2265_21,XML,101,1,,,,6267.0,,,,0.0,6267.0,0.0,0.006156010999802675,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2265_22,XML,101,1,,,,8044.0,,,,0.0,8044.0,0.0,0.005532872999538085,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2265_23,XML,101,1,,,,7929.0,,,,0.0,7929.0,0.0,0.00661389800006873,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2265_24,XML,101,1,,,,7148.0,,,,0.0,7148.0,0.0,0.006011512999975821,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2265_25,XML,101,1,,,,5763.0,,,,0.0,5763.0,0.0,0.006448889000239433,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2265_26,XML,101,1,,,,8584.0,,,,0.0,8584.0,0.0,0.006194962999870768,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2266_01,XML,101,1,,,,6024.0,,,,0.0,6024.0,0.0,0.006856728000457224,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2266_02,XML,101,1,,,,6055.0,,,,0.0,6055.0,0.0,0.004404078999868943,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2266_03,XML,101,1,,,,6606.0,,,,0.0,6606.0,0.0,0.004612769999766897,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2266_04,XML,101,1,,,,5229.0,,,,0.0,5229.0,0.0,0.004328383999563812,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2266_05,XML,101,1,,,,6730.0,,,,0.0,6730.0,0.0,0.004328134000388673,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2266_06,XML,101,1,,,,5543.0,,,,0.0,5543.0,0.0,0.005306211000061012,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2266_07,XML,101,1,,,,4677.0,,,,0.0,4677.0,0.0,0.006485556000370707,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2266_08,XML,101,1,,,,6355.0,,,,0.0,6355.0,0.0,0.006963720999920042,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2266_09,XML,101,1,,,,4720.0,,,,0.0,4720.0,0.0,0.005996669999149162,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2266_10,XML,101,1,,,,6071.0,,,,0.0,6071.0,0.0,0.006177610000122513,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2266_11,XML,101,1,,,,7813.0,,,,0.0,7813.0,0.0,0.0061096030003682245,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2266_12,XML,101,1,,,,6901.0,,,,0.0,6901.0,0.0,0.004644419999749516,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2266_13,XML,101,1,,,,5439.0,,,,0.0,5439.0,0.0,0.006091504000323766,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2266_14,XML,101,1,,,,6107.0,,,,0.0,6107.0,0.0,0.004423839999617485,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2266_15,XML,101,1,,,,6703.0,,,,0.0,6703.0,0.0,0.004759299999932409,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2266_16,XML,101,1,,,,6932.0,,,,0.0,6932.0,0.0,0.0053566120004688855,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2266_17,XML,101,1,,,,6520.0,,,,0.0,6520.0,0.0,0.004665803000534652,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2266_18,XML,101,1,,,,6917.0,,,,0.0,6917.0,0.0,0.006042900000466034,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2266_19,XML,101,1,,,,6627.0,,,,0.0,6627.0,0.0,0.004228097999657621,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2266_20,XML,101,1,,,,5371.0,,,,0.0,5371.0,0.0,0.004198186000394344,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2266_21,XML,101,1,,,,6685.0,,,,0.0,6685.0,0.0,0.005572091999965778,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2266_22,XML,101,1,,,,5795.0,,,,0.0,5795.0,0.0,0.006184477999340743,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2266_23,XML,101,1,,,,5900.0,,,,0.0,5900.0,0.0,0.004565610000099696,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2266_24,XML,101,1,,,,7098.0,,,,0.0,7098.0,0.0,0.005716510000638664,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2266_25,XML,101,1,,,,6323.0,,,,0.0,6323.0,0.0,0.004312818000471452,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2266_26,XML,101,1,,,,5691.0,,,,0.0,5691.0,0.0,0.0062762389998169965,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2271_01,XML,101,1,,,,21194.0,,,,0.0,21194.0,0.0,0.004793799999788462,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2271_02,XML,101,1,,,,29719.0,,,,0.0,29719.0,0.0,0.0067397599996184,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2271_03,XML,101,1,,,,16447.0,,,,0.0,16447.0,0.0,0.006169160000354168,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2271_04,XML,101,1,,,,27032.0,,,,0.0,27032.0,0.0,0.006386672000189719,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2271_05,XML,101,1,,,,21459.0,,,,0.0,21459.0,0.0,0.005168607000086922,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2271_06,XML,101,1,,,,20836.0,,,,0.0,20836.0,0.0,0.006288732000029995,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2271_07,XML,101,1,,,,25975.0,,,,0.0,25975.0,0.0,0.005805990000226302,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2271_08,XML,101,1,,,,18422.0,,,,0.0,18422.0,0.0,0.0052996470003563445,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2271_09,XML,101,1,,,,24119.0,,,,0.0,24119.0,0.0,0.004308448999836401,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2271_10,XML,101,1,,,,27389.0,,,,0.0,27389.0,0.0,0.004273745999853418,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2271_11,XML,101,1,,,,19284.0,,,,0.0,19284.0,0.0,0.004992217000108212,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2271_12,XML,101,1,,,,27612.0,,,,0.0,27612.0,0.0,0.005025016999752552,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2271_13,XML,101,1,,,,32350.0,,,,0.0,32350.0,0.0,0.004354178999165015,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2271_14,XML,101,1,,,,20622.0,,,,0.0,20622.0,0.0,0.004710512999736238,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2271_15,XML,101,1,,,,23323.0,,,,0.0,23323.0,0.0,0.004562899000120524,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2271_16,XML,101,1,,,,31204.0,,,,0.0,31204.0,0.0,0.004322892999880423,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2271_17,XML,101,1,,,,28605.0,,,,0.0,28605.0,0.0,0.004063759000018763,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2271_18,XML,101,1,,,,28715.0,,,,0.0,28715.0,0.0,0.005656163999447017,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2271_19,XML,101,1,,,,10740.0,,,,0.0,10740.0,0.0,0.005779924000307801,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2271_20,XML,101,1,,,,25204.0,,,,0.0,25204.0,0.0,0.004676156999266823,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2271_21,XML,101,1,,,,19906.0,,,,0.0,19906.0,0.0,0.00558164499943814,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2271_22,XML,101,1,,,,23548.0,,,,0.0,23548.0,0.0,0.005761065000115195,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2271_23,XML,101,1,,,,23970.0,,,,0.0,23970.0,0.0,0.005137291000210098,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2271_24,XML,101,1,,,,21793.0,,,,0.0,21793.0,0.0,0.005976700999781315,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2271_25,XML,101,1,,,,24892.0,,,,0.0,24892.0,0.0,0.004314191000048595,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_2271_26,XML,101,1,,,,25237.0,,,,0.0,25237.0,0.0,0.007097871000041778,0.0,full_experiment_seed0_final.csv,missing_sol
