instance,subset,dimension,runs,bks,bks_routes,best_cost,best_gap_pct,mean_gap_pct,median_gap_pct,std_gap_pct,mean_cost,std_cost,mean_time,mean_iterations,best_source,reference_status
XML100_1333_12,XML,101,1,,,15410.0,,,,0.0,15410.0,0.0,0.005523639000784897,0.0,full_experiment_seed0.csv,missing_sol
XML100_1333_13,XML,101,1,,,20735.0,,,,0.0,20735.0,0.0,0.005888355000024603,0.0,full_experiment_seed0.csv,missing_sol
XML100_1333_14,XML,101,1,,,16380.0,,,,0.0,16380.0,0.0,0.005616627000563312,0.0,full_experiment_seed0.csv,missing_sol
XML100_1333_15,XML,101,1,,,14183.0,,,,0.0,14183.0,0.0,0.004831506000300578,0.0,full_experiment_seed0.csv,missing_sol
XML100_1333_16,XML,101,1,,,13705.0,,,,0.0,13705.0,0.0,0.004095663000043714,0.0,full_experiment_seed0.csv,missing_sol
XML100_1333_17,XML,101,1,,,15163.0,,,,0.0,15163.0,0.0,0.005238868000560615,0.0,full_experiment_seed0.csv,missing_sol
XML100_1333_18,XML,101,1,,,16046.0,,,,0.0,16046.0,0.0,0.00458076299946697,0.0,full_experiment_seed0.csv,missing_sol
XML100_1333_19,XML,101,1,,,17512.0,,,,0.0,17512.0,0.0,0.005703278000510181,0.0,full_experiment_seed0.csv,missing_sol
XML100_1333_20,XML,101,1,,,17142.0,,,,0.0,17142.0,0.0,0.013696669999262667,0.0,full_experiment_seed0.csv,missing_sol
XML100_1333_21,XML,101,1,,,22669.0,,,,0.0,22669.0,0.0,0.008638079999400361,0.0,full_experiment_seed0.csv,missing_sol
XML100_1333_22,XML,101,1,,,20572.0,,,,0.0,20572.0,0.0,0.005087428000479122,0.0,full_experiment_seed0.csv,missing_sol
XML100_1333_23,XML,101,1,,,17006.0,,,,0.0,17006.0,0.0,0.005306593000568682,0.0,full_experiment_seed0.csv,missing_sol
XML100_1333_24,XML,101,1,,,17479.0,,,,0.0,17479.0,0.0,0.004461645000446879,0.0,full_experiment_seed0.csv,missing_sol
XML100_1333_25,XML,101,1,,,22265.0,,,,0.0,22265.0,0.0,0.014066654999624006,0.0,full_experiment_seed0.csv,missing_sol
XML100_1333_26,XML,101,1,,,18580.0,,,,0.0,18580.0,0.0,0.005605274000117788,0.0,full_experiment_seed0.csv,missing_sol
XML100_1333_27,XML,101,1,,,16468.0,,,,0.0,16468.0,0.0,0.013843453999470512,0.0,full_experiment_seed0.csv,missing_sol
XML100_1334_01,XML,101,1,,,10834.0,,,,0.0,10834.0,0.0,0.005344002999663644,0.0,full_experiment_seed0.csv,missing_sol
XML100_1334_02,XML,101,1,,,13912.0,,,,0.0,13912.0,0.0,0.005408340000030876,0.0,full_experiment_seed0.csv,missing_sol
XML100_1334_03,XML,101,1,,,11552.0,,,,0.0,11552.0,0.0,0.004401522999614826,0.0,full_experiment_seed0.csv,missing_sol
XML100_1334_04,XML,101,1,,,10405.0,,,,0.0,10405.0,0.0,0.008408392000092135,0.0,full_experiment_seed0.csv,missing_sol
XML100_1334_05,XML,101,1,,,15184.0,,,,0.0,15184.0,0.0,0.011013526000169804,0.0,full_experiment_seed0.csv,missing_sol
XML100_1334_06,XML,101,1,,,11662.0,,,,0.0,11662.0,0.0,0.008725236999453045,0.0,full_experiment_seed0.csv,missing_sol
XML100_1334_07,XML,101,1,,,13233.0,,,,0.0,13233.0,0.0,0.017470719000812096,0.0,full_experiment_seed0.csv,missing_sol
XML100_1334_08,XML,101,1,,,10828.0,,,,0.0,10828.0,0.0,0.005429906000244955,0.0,full_experiment_seed0.csv,missing_sol
XML100_1334_09,XML,101,1,,,16787.0,,,,0.0,16787.0,0.0,0.0096192319997499,0.0,full_experiment_seed0.csv,missing_sol
XML100_1334_10,XML,101,1,,,14338.0,,,,0.0,14338.0,0.0,0.004321876000176417,0.0,full_experiment_seed0.csv,missing_sol
XML100_1334_11,XML,101,1,,,10398.0,,,,0.0,10398.0,0.0,0.004453417999684461,0.0,full_experiment_seed0.csv,missing_sol
XML100_1334_12,XML,101,1,,,16941.0,,,,0.0,16941.0,0.0,0.004308468000090215,0.0,full_experiment_seed0.csv,missing_sol
XML100_1334_13,XML,101,1,,,11821.0,,,,0.0,11821.0,0.0,0.009077623000848689,0.0,full_experiment_seed0.csv,missing_sol
XML100_1334_14,XML,101,1,,,14035.0,,,,0.0,14035.0,0.0,0.004320264000853058,0.0,full_experiment_seed0.csv,missing_sol
XML100_1334_15,XML,101,1,,,12253.0,,,,0.0,12253.0,0.0,0.013935407000644773,0.0,full_experiment_seed0.csv,missing_sol
XML100_1334_16,XML,101,1,,,18083.0,,,,0.0,18083.0,0.0,0.004326190000028873,0.0,full_experiment_seed0.csv,missing_sol
XML100_1334_17,XML,101,1,,,12345.0,,,,0.0,12345.0,0.0,0.008514763999301067,0.0,full_experiment_seed0.csv,missing_sol
XML100_1334_18,XML,101,1,,,11821.0,,,,0.0,11821.0,0.0,0.005870133999451355,0.0,full_experiment_seed0.csv,missing_sol
XML100_1334_19,XML,101,1,,,11876.0,,,,0.0,11876.0,0.0,0.004437517000042135,0.0,full_experiment_seed0.csv,missing_sol
XML100_1334_20,XML,101,1,,,14159.0,,,,0.0,14159.0,0.0,0.006366378999700828,0.0,full_experiment_seed0.csv,missing_sol
XML100_1334_21,XML,101,1,,,13412.0,,,,0.0,13412.0,0.0,0.005331319000106305,0.0,full_experiment_seed0.csv,missing_sol
XML100_1334_22,XML,101,1,,,12607.0,,,,0.0,12607.0,0.0,0.005309409999426862,0.0,full_experiment_seed0.csv,missing_sol
XML100_1334_23,XML,101,1,,,13039.0,,,,0.0,13039.0,0.0,0.008881893999387103,0.0,full_experiment_seed0.csv,missing_sol
XML100_1334_24,XML,101,1,,,16181.0,,,,0.0,16181.0,0.0,0.004781066000759893,0.0,full_experiment_seed0.csv,missing_sol
XML100_1334_25,XML,101,1,,,12585.0,,,,0.0,12585.0,0.0,0.014062079999348498,0.0,full_experiment_seed0.csv,missing_sol
XML100_1334_26,XML,101,1,,,14745.0,,,,0.0,14745.0,0.0,0.006296553000538552,0.0,full_experiment_seed0.csv,missing_sol
XML100_1334_27,XML,101,1,,,12433.0,,,,0.0,12433.0,0.0,0.005652146999636898,0.0,full_experiment_seed0.csv,missing_sol
XML100_1335_01,XML,101,1,,,10055.0,,,,0.0,10055.0,0.0,0.00442133999968064,0.0,full_experiment_seed0.csv,missing_sol
XML100_1335_02,XML,101,1,,,12186.0,,,,0.0,12186.0,0.0,0.004336983000030159,0.0,full_experiment_seed0.csv,missing_sol
XML100_1335_03,XML,101,1,,,11213.0,,,,0.0,11213.0,0.0,0.004407785999319458,0.0,full_experiment_seed0.csv,missing_sol
XML100_1335_04,XML,101,1,,,9570.0,,,,0.0,9570.0,0.0,0.004376601000330993,0.0,full_experiment_seed0.csv,missing_sol
XML100_1335_05,XML,101,1,,,11242.0,,,,0.0,11242.0,0.0,0.009276501999920583,0.0,full_experiment_seed0.csv,missing_sol
XML100_1335_06,XML,101,1,,,13412.0,,,,0.0,13412.0,0.0,0.013651186000060989,0.0,full_experiment_seed0.csv,missing_sol
XML100_1335_07,XML,101,1,,,9430.0,,,,0.0,9430.0,0.0,0.006630675999986124,0.0,full_experiment_seed0.csv,missing_sol
XML100_1335_08,XML,101,1,,,9738.0,,,,0.0,9738.0,0.0,0.005146915000295849,0.0,full_experiment_seed0.csv,missing_sol
XML100_1335_09,XML,101,1,,,10829.0,,,,0.0,10829.0,0.0,0.00698825399922498,0.0,full_experiment_seed0.csv,missing_sol
XML100_1335_10,XML,101,1,,,9436.0,,,,0.0,9436.0,0.0,0.014540489999490092,0.0,full_experiment_seed0.csv,missing_sol
XML100_1335_11,XML,101,1,,,10830.0,,,,0.0,10830.0,0.0,0.005353780999939772,0.0,full_experiment_seed0.csv,missing_sol
XML100_1335_12,XML,101,1,,,10908.0,,,,0.0,10908.0,0.0,0.005551778000153718,0.0,full_experiment_seed0.csv,missing_sol
XML100_1335_13,XML,101,1,,,10283.0,,,,0.0,10283.0,0.0,0.005904646000089997,0.0,full_experiment_seed0.csv,missing_sol
XML100_1335_14,XML,101,1,,,11057.0,,,,0.0,11057.0,0.0,0.0049501699995744275,0.0,full_experiment_seed0.csv,missing_sol
XML100_1335_15,XML,101,1,,,10972.0,,,,0.0,10972.0,0.0,0.004363374000604381,0.0,full_experiment_seed0.csv,missing_sol
XML100_1335_16,XML,101,1,,,10969.0,,,,0.0,10969.0,0.0,0.004716038999504235,0.0,full_experiment_seed0.csv,missing_sol
XML100_1335_17,XML,101,1,,,11567.0,,,,0.0,11567.0,0.0,0.00438460799978202,0.0,full_experiment_seed0.csv,missing_sol
XML100_1335_18,XML,101,1,,,13925.0,,,,0.0,13925.0,0.0,0.004406351999932667,0.0,full_experiment_seed0.csv,missing_sol
XML100_1335_19,XML,101,1,,,11640.0,,,,0.0,11640.0,0.0,0.005112542000460962,0.0,full_experiment_seed0.csv,missing_sol
XML100_1335_20,XML,101,1,,,11102.0,,,,0.0,11102.0,0.0,0.010323989000426081,0.0,full_experiment_seed0.csv,missing_sol
XML100_1335_21,XML,101,1,,,10341.0,,,,0.0,10341.0,0.0,0.013282548999995925,0.0,full_experiment_seed0.csv,missing_sol
XML100_1335_22,XML,101,1,,,11469.0,,,,0.0,11469.0,0.0,0.008751027000471368,0.0,full_experiment_seed0.csv,missing_sol
XML100_1335_23,XML,101,1,,,11620.0,,,,0.0,11620.0,0.0,0.004554577999442699,0.0,full_experiment_seed0.csv,missing_sol
XML100_1335_24,XML,101,1,,,9509.0,,,,0.0,9509.0,0.0,0.013770485000350163,0.0,full_experiment_seed0.csv,missing_sol
XML100_1335_25,XML,101,1,,,11260.0,,,,0.0,11260.0,0.0,0.0043696149996321765,0.0,full_experiment_seed0.csv,missing_sol
XML100_1335_26,XML,101,1,,,11140.0,,,,0.0,11140.0,0.0,0.014796714000112843,0.0,full_experiment_seed0.csv,missing_sol
XML100_1335_27,XML,101,1,,,11000.0,,,,0.0,11000.0,0.0,0.004214280000269355,0.0,full_experiment_seed0.csv,missing_sol
XML100_1336_01,XML,101,1,,,9809.0,,,,0.0,9809.0,0.0,0.00549277499976597,0.0,full_experiment_seed0.csv,missing_sol
XML100_1336_02,XML,101,1,,,10533.0,,,,0.0,10533.0,0.0,0.005062928999905125,0.0,full_experiment_seed0.csv,missing_sol
XML100_1336_03,XML,101,1,,,9635.0,,,,0.0,9635.0,0.0,0.005140045000189275,0.0,full_experiment_seed0.csv,missing_sol
XML100_1336_04,XML,101,1,,,9893.0,,,,0.0,9893.0,0.0,0.007108979999429721,0.0,full_experiment_seed0.csv,missing_sol
XML100_1336_05,XML,101,1,,,9211.0,,,,0.0,9211.0,0.0,0.005689484999493288,0.0,full_experiment_seed0.csv,missing_sol
XML100_1336_06,XML,101,1,,,9071.0,,,,0.0,9071.0,0.0,0.004942765000123472,0.0,full_experiment_seed0.csv,missing_sol
XML100_1336_07,XML,101,1,,,9459.0,,,,0.0,9459.0,0.0,0.0099886019997939,0.0,full_experiment_seed0.csv,missing_sol
XML100_1336_08,XML,101,1,,,10885.0,,,,0.0,10885.0,0.0,0.009874888000013016,0.0,full_experiment_seed0.csv,missing_sol
XML100_1336_09,XML,101,1,,,9773.0,,,,0.0,9773.0,0.0,0.008845742000630707,0.0,full_experiment_seed0.csv,missing_sol
XML100_1336_10,XML,101,1,,,8489.0,,,,0.0,8489.0,0.0,0.008415124999373802,0.0,full_experiment_seed0.csv,missing_sol
XML100_1336_11,XML,101,1,,,9214.0,,,,0.0,9214.0,0.0,0.014077908000217576,0.0,full_experiment_seed0.csv,missing_sol
XML100_1336_12,XML,101,1,,,9398.0,,,,0.0,9398.0,0.0,0.0046343080002770876,0.0,full_experiment_seed0.csv,missing_sol
XML100_1336_13,XML,101,1,,,8836.0,,,,0.0,8836.0,0.0,0.004226994999953604,0.0,full_experiment_seed0.csv,missing_sol
XML100_1336_14,XML,101,1,,,11407.0,,,,0.0,11407.0,0.0,0.00443368099968211,0.0,full_experiment_seed0.csv,missing_sol
XML100_1336_15,XML,101,1,,,9559.0,,,,0.0,9559.0,0.0,0.006121647999862034,0.0,full_experiment_seed0.csv,missing_sol
XML100_1336_16,XML,101,1,,,9467.0,,,,0.0,9467.0,0.0,0.005677263000507082,0.0,full_experiment_seed0.csv,missing_sol
XML100_1336_17,XML,101,1,,,8850.0,,,,0.0,8850.0,0.0,0.005343518000699987,0.0,full_experiment_seed0.csv,missing_sol
XML100_1336_18,XML,101,1,,,11110.0,,,,0.0,11110.0,0.0,0.008594210999945062,0.0,full_experiment_seed0.csv,missing_sol
XML100_1336_19,XML,101,1,,,9644.0,,,,0.0,9644.0,0.0,0.009652456999901915,0.0,full_experiment_seed0.csv,missing_sol
XML100_1336_20,XML,101,1,,,10110.0,,,,0.0,10110.0,0.0,0.004331477000050654,0.0,full_experiment_seed0.csv,missing_sol
XML100_1336_21,XML,101,1,,,10430.0,,,,0.0,10430.0,0.0,0.005438236999907531,0.0,full_experiment_seed0.csv,missing_sol
XML100_1336_22,XML,101,1,,,7732.0,,,,0.0,7732.0,0.0,0.006135010999969381,0.0,full_experiment_seed0.csv,missing_sol
XML100_1336_23,XML,101,1,,,10298.0,,,,0.0,10298.0,0.0,0.005594080000264512,0.0,full_experiment_seed0.csv,missing_sol
XML100_1336_24,XML,101,1,,,9636.0,,,,0.0,9636.0,0.0,0.014486448999377899,0.0,full_experiment_seed0.csv,missing_sol
XML100_1336_25,XML,101,1,,,9628.0,,,,0.0,9628.0,0.0,0.008788704999460606,0.0,full_experiment_seed0.csv,missing_sol
XML100_1336_26,XML,101,1,,,10503.0,,,,0.0,10503.0,0.0,0.005753751000156626,0.0,full_experiment_seed0.csv,missing_sol
XML100_1336_27,XML,101,1,,,9076.0,,,,0.0,9076.0,0.0,0.005858889000592171,0.0,full_experiment_seed0.csv,missing_sol
XML100_1341_01,XML,101,1,,,25919.0,,,,0.0,25919.0,0.0,0.007894115999988571,0.0,full_experiment_seed0.csv,missing_sol
XML100_1341_02,XML,101,1,,,36016.0,,,,0.0,36016.0,0.0,0.005800973999612324,0.0,full_experiment_seed0.csv,missing_sol
XML100_1341_03,XML,101,1,,,38337.0,,,,0.0,38337.0,0.0,0.009598051000466512,0.0,full_experiment_seed0.csv,missing_sol
XML100_1341_04,XML,101,1,,,33887.0,,,,0.0,33887.0,0.0,0.005324529999597871,0.0,full_experiment_seed0.csv,missing_sol
XML100_1341_05,XML,101,1,,,32091.0,,,,0.0,32091.0,0.0,0.005720346000089194,0.0,full_experiment_seed0.csv,missing_sol
XML100_1341_06,XML,101,1,,,28651.0,,,,0.0,28651.0,0.0,0.0057970219995695516,0.0,full_experiment_seed0.csv,missing_sol
XML100_1341_07,XML,101,1,,,41753.0,,,,0.0,41753.0,0.0,0.009424650999790174,0.0,full_experiment_seed0.csv,missing_sol
XML100_1341_08,XML,101,1,,,23948.0,,,,0.0,23948.0,0.0,0.00567017899993516,0.0,full_experiment_seed0.csv,missing_sol
XML100_1341_09,XML,101,1,,,39683.0,,,,0.0,39683.0,0.0,0.004488388000027044,0.0,full_experiment_seed0.csv,missing_sol
XML100_1341_10,XML,101,1,,,25755.0,,,,0.0,25755.0,0.0,0.008714306999536348,0.0,full_experiment_seed0.csv,missing_sol
XML100_1341_11,XML,101,1,,,33026.0,,,,0.0,33026.0,0.0,0.004979653999725997,0.0,full_experiment_seed0.csv,missing_sol
XML100_1341_12,XML,101,1,,,27384.0,,,,0.0,27384.0,0.0,0.005819840999720327,0.0,full_experiment_seed0.csv,missing_sol
XML100_1341_13,XML,101,1,,,50752.0,,,,0.0,50752.0,0.0,0.010862766999707674,0.0,full_experiment_seed0.csv,missing_sol
XML100_1341_14,XML,101,1,,,44555.0,,,,0.0,44555.0,0.0,0.004372690999844053,0.0,full_experiment_seed0.csv,missing_sol
XML100_1341_15,XML,101,1,,,29505.0,,,,0.0,29505.0,0.0,0.013825985000039509,0.0,full_experiment_seed0.csv,missing_sol
XML100_1341_16,XML,101,1,,,40498.0,,,,0.0,40498.0,0.0,0.01460466099979385,0.0,full_experiment_seed0.csv,missing_sol
XML100_1341_17,XML,101,1,,,30895.0,,,,0.0,30895.0,0.0,0.008691199000168126,0.0,full_experiment_seed0.csv,missing_sol
XML100_1341_18,XML,101,1,,,36855.0,,,,0.0,36855.0,0.0,0.008236860000579327,0.0,full_experiment_seed0.csv,missing_sol
XML100_1341_19,XML,101,1,,,27946.0,,,,0.0,27946.0,0.0,0.012423478000528121,0.0,full_experiment_seed0.csv,missing_sol
XML100_1341_20,XML,101,1,,,32049.0,,,,0.0,32049.0,0.0,0.004872254000474641,0.0,full_experiment_seed0.csv,missing_sol
XML100_1341_21,XML,101,1,,,31029.0,,,,0.0,31029.0,0.0,0.009511038999335142,0.0,full_experiment_seed0.csv,missing_sol
XML100_1341_22,XML,101,1,,,28671.0,,,,0.0,28671.0,0.0,0.00493810000079975,0.0,full_experiment_seed0.csv,missing_sol
XML100_1341_23,XML,101,1,,,19719.0,,,,0.0,19719.0,0.0,0.0053334860003815265,0.0,full_experiment_seed0.csv,missing_sol
XML100_1341_24,XML,101,1,,,24779.0,,,,0.0,24779.0,0.0,0.0054279059995678836,0.0,full_experiment_seed0.csv,missing_sol
XML100_1341_25,XML,101,1,,,43903.0,,,,0.0,43903.0,0.0,0.009557496999150317,0.0,full_experiment_seed0.csv,missing_sol
XML100_1341_26,XML,101,1,,,32679.0,,,,0.0,32679.0,0.0,0.005122089999531454,0.0,full_experiment_seed0.csv,missing_sol
XML100_1341_27,XML,101,1,,,36716.0,,,,0.0,36716.0,0.0,0.0054171530000530765,0.0,full_experiment_seed0.csv,missing_sol
XML100_1342_01,XML,101,1,,,27130.0,,,,0.0,27130.0,0.0,0.014242598999771872,0.0,full_experiment_seed0.csv,missing_sol
XML100_1342_02,XML,101,1,,,25869.0,,,,0.0,25869.0,0.0,0.004642772999432054,0.0,full_experiment_seed0.csv,missing_sol
XML100_1342_03,XML,101,1,,,23397.0,,,,0.0,23397.0,0.0,0.004317429999900924,0.0,full_experiment_seed0.csv,missing_sol
XML100_1342_04,XML,101,1,,,17733.0,,,,0.0,17733.0,0.0,0.005265039999358123,0.0,full_experiment_seed0.csv,missing_sol
XML100_1342_05,XML,101,1,,,26670.0,,,,0.0,26670.0,0.0,0.005027041000175814,0.0,full_experiment_seed0.csv,missing_sol
XML100_1342_06,XML,101,1,,,22289.0,,,,0.0,22289.0,0.0,0.004949252000187698,0.0,full_experiment_seed0.csv,missing_sol
XML100_1342_07,XML,101,1,,,23244.0,,,,0.0,23244.0,0.0,0.004286054000658623,0.0,full_experiment_seed0.csv,missing_sol
XML100_1342_08,XML,101,1,,,19518.0,,,,0.0,19518.0,0.0,0.005738777999795275,0.0,full_experiment_seed0.csv,missing_sol
XML100_1342_09,XML,101,1,,,16392.0,,,,0.0,16392.0,0.0,0.0053005030003987486,0.0,full_experiment_seed0.csv,missing_sol
XML100_1342_10,XML,101,1,,,20730.0,,,,0.0,20730.0,0.0,0.009711130999676243,0.0,full_experiment_seed0.csv,missing_sol
XML100_1342_11,XML,101,1,,,21276.0,,,,0.0,21276.0,0.0,0.004352745999312901,0.0,full_experiment_seed0.csv,missing_sol
XML100_1342_12,XML,101,1,,,21081.0,,,,0.0,21081.0,0.0,0.01001339599952189,0.0,full_experiment_seed0.csv,missing_sol
XML100_1342_13,XML,101,1,,,25806.0,,,,0.0,25806.0,0.0,0.005697771999621182,0.0,full_experiment_seed0.csv,missing_sol
XML100_1342_14,XML,101,1,,,15744.0,,,,0.0,15744.0,0.0,0.005533608999940043,0.0,full_experiment_seed0.csv,missing_sol
XML100_1342_15,XML,101,1,,,17186.0,,,,0.0,17186.0,0.0,0.004252435000125843,0.0,full_experiment_seed0.csv,missing_sol
XML100_1342_16,XML,101,1,,,24706.0,,,,0.0,24706.0,0.0,0.005730834999667422,0.0,full_experiment_seed0.csv,missing_sol
XML100_1342_17,XML,101,1,,,24706.0,,,,0.0,24706.0,0.0,0.00921335499970155,0.0,full_experiment_seed0.csv,missing_sol
XML100_1342_18,XML,101,1,,,25441.0,,,,0.0,25441.0,0.0,0.008336906999829807,0.0,full_experiment_seed0.csv,missing_sol
XML100_1342_19,XML,101,1,,,17374.0,,,,0.0,17374.0,0.0,0.005359779000173148,0.0,full_experiment_seed0.csv,missing_sol
XML100_1342_20,XML,101,1,,,19689.0,,,,0.0,19689.0,0.0,0.01014152399966406,0.0,full_experiment_seed0.csv,missing_sol
XML100_1342_21,XML,101,1,,,31118.0,,,,0.0,31118.0,0.0,0.005696700000044075,0.0,full_experiment_seed0.csv,missing_sol
XML100_1342_22,XML,101,1,,,30730.0,,,,0.0,30730.0,0.0,0.008871772999555105,0.0,full_experiment_seed0.csv,missing_sol
XML100_1342_23,XML,101,1,,,29561.0,,,,0.0,29561.0,0.0,0.014005790999362944,0.0,full_experiment_seed0.csv,missing_sol
XML100_1342_24,XML,101,1,,,19265.0,,,,0.0,19265.0,0.0,0.004292628000257537,0.0,full_experiment_seed0.csv,missing_sol
XML100_1342_25,XML,101,1,,,25385.0,,,,0.0,25385.0,0.0,0.01450948799993057,0.0,full_experiment_seed0.csv,missing_sol
XML100_1342_26,XML,101,1,,,21764.0,,,,0.0,21764.0,0.0,0.009865112000625231,0.0,full_experiment_seed0.csv,missing_sol
XML100_1342_27,XML,101,1,,,28003.0,,,,0.0,28003.0,0.0,0.010199600000305509,0.0,full_experiment_seed0.csv,missing_sol
XML100_1343_01,XML,101,1,,,13454.0,,,,0.0,13454.0,0.0,0.0062155929999789805,0.0,full_experiment_seed0.csv,missing_sol
XML100_1343_02,XML,101,1,,,13321.0,,,,0.0,13321.0,0.0,0.00898702799986495,0.0,full_experiment_seed0.csv,missing_sol
XML100_1343_03,XML,101,1,,,21215.0,,,,0.0,21215.0,0.0,0.014460237999628589,0.0,full_experiment_seed0.csv,missing_sol
XML100_1343_04,XML,101,1,,,12940.0,,,,0.0,12940.0,0.0,0.009966992999579816,0.0,full_experiment_seed0.csv,missing_sol
XML100_1343_05,XML,101,1,,,17646.0,,,,0.0,17646.0,0.0,0.013673377000486653,0.0,full_experiment_seed0.csv,missing_sol
XML100_1343_06,XML,101,1,,,21212.0,,,,0.0,21212.0,0.0,0.009470893999605323,0.0,full_experiment_seed0.csv,missing_sol
XML100_1343_07,XML,101,1,,,13885.0,,,,0.0,13885.0,0.0,0.009825715999795648,0.0,full_experiment_seed0.csv,missing_sol
XML100_1343_08,XML,101,1,,,15539.0,,,,0.0,15539.0,0.0,0.0133332249997693,0.0,full_experiment_seed0.csv,missing_sol
XML100_1343_09,XML,101,1,,,21172.0,,,,0.0,21172.0,0.0,0.009721890000037092,0.0,full_experiment_seed0.csv,missing_sol
XML100_1343_10,XML,101,1,,,19073.0,,,,0.0,19073.0,0.0,0.006827993000115384,0.0,full_experiment_seed0.csv,missing_sol
XML100_1343_11,XML,101,1,,,19608.0,,,,0.0,19608.0,0.0,0.01444952200017724,0.0,full_experiment_seed0.csv,missing_sol
XML100_1343_12,XML,101,1,,,20336.0,,,,0.0,20336.0,0.0,0.00938356799997564,0.0,full_experiment_seed0.csv,missing_sol
XML100_1343_13,XML,101,1,,,18709.0,,,,0.0,18709.0,0.0,0.004349918999650981,0.0,full_experiment_seed0.csv,missing_sol
XML100_1343_14,XML,101,1,,,18024.0,,,,0.0,18024.0,0.0,0.005289025999445585,0.0,full_experiment_seed0.csv,missing_sol
XML100_1343_15,XML,101,1,,,17249.0,,,,0.0,17249.0,0.0,0.004612284000359068,0.0,full_experiment_seed0.csv,missing_sol
XML100_1343_16,XML,101,1,,,19370.0,,,,0.0,19370.0,0.0,0.008567880000555306,0.0,full_experiment_seed0.csv,missing_sol
XML100_1343_17,XML,101,1,,,21035.0,,,,0.0,21035.0,0.0,0.00954057999933866,0.0,full_experiment_seed0.csv,missing_sol
XML100_1343_18,XML,101,1,,,14691.0,,,,0.0,14691.0,0.0,0.009496542000306363,0.0,full_experiment_seed0.csv,missing_sol
XML100_1343_19,XML,101,1,,,14195.0,,,,0.0,14195.0,0.0,0.005490274999829126,0.0,full_experiment_seed0.csv,missing_sol
XML100_1343_20,XML,101,1,,,19078.0,,,,0.0,19078.0,0.0,0.005349174000002677,0.0,full_experiment_seed0.csv,missing_sol
XML100_1343_21,XML,101,1,,,22606.0,,,,0.0,22606.0,0.0,0.008870057000422094,0.0,full_experiment_seed0.csv,missing_sol
XML100_1343_22,XML,101,1,,,14128.0,,,,0.0,14128.0,0.0,0.009477364999838755,0.0,full_experiment_seed0.csv,missing_sol
XML100_1343_23,XML,101,1,,,15781.0,,,,0.0,15781.0,0.0,0.005757676000030187,0.0,full_experiment_seed0.csv,missing_sol
XML100_1343_24,XML,101,1,,,21219.0,,,,0.0,21219.0,0.0,0.004562744999930146,0.0,full_experiment_seed0.csv,missing_sol
XML100_1343_25,XML,101,1,,,20743.0,,,,0.0,20743.0,0.0,0.004301349999877857,0.0,full_experiment_seed0.csv,missing_sol
XML100_1343_26,XML,101,1,,,18713.0,,,,0.0,18713.0,0.0,0.006521839000015461,0.0,full_experiment_seed0.csv,missing_sol
XML100_1343_27,XML,101,1,,,19966.0,,,,0.0,19966.0,0.0,0.0042479900002945215,0.0,full_experiment_seed0.csv,missing_sol
XML100_1344_01,XML,101,1,,,13107.0,,,,0.0,13107.0,0.0,0.004328104000705935,0.0,full_experiment_seed0.csv,missing_sol
XML100_1344_02,XML,101,1,,,13364.0,,,,0.0,13364.0,0.0,0.0090701489998537,0.0,full_experiment_seed0.csv,missing_sol
XML100_1344_03,XML,101,1,,,12422.0,,,,0.0,12422.0,0.0,0.008484091999889642,0.0,full_experiment_seed0.csv,missing_sol
XML100_1344_04,XML,101,1,,,13272.0,,,,0.0,13272.0,0.0,0.00947576599992317,0.0,full_experiment_seed0.csv,missing_sol
XML100_1344_05,XML,101,1,,,13576.0,,,,0.0,13576.0,0.0,0.004373304000182543,0.0,full_experiment_seed0.csv,missing_sol
XML100_1344_06,XML,101,1,,,12588.0,,,,0.0,12588.0,0.0,0.005788312999357004,0.0,full_experiment_seed0.csv,missing_sol
XML100_1344_07,XML,101,1,,,13585.0,,,,0.0,13585.0,0.0,0.005393003999415669,0.0,full_experiment_seed0.csv,missing_sol
XML100_1344_08,XML,101,1,,,12114.0,,,,0.0,12114.0,0.0,0.005404257000009238,0.0,full_experiment_seed0.csv,missing_sol
XML100_1344_09,XML,101,1,,,10838.0,,,,0.0,10838.0,0.0,0.005243305000476539,0.0,full_experiment_seed0.csv,missing_sol
XML100_1344_10,XML,101,1,,,13776.0,,,,0.0,13776.0,0.0,0.004571137999846542,0.0,full_experiment_seed0.csv,missing_sol
XML100_1344_11,XML,101,1,,,13141.0,,,,0.0,13141.0,0.0,0.005534820999855583,0.0,full_experiment_seed0.csv,missing_sol
XML100_1344_12,XML,101,1,,,13817.0,,,,0.0,13817.0,0.0,0.004528692999883788,0.0,full_experiment_seed0.csv,missing_sol
XML100_1344_13,XML,101,1,,,15001.0,,,,0.0,15001.0,0.0,0.004323948000092059,0.0,full_experiment_seed0.csv,missing_sol
